Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled
0,469,0,0,9,3,10,0,1.079891,24.0,1.145298,0.38968,1
2,364,4,0,21,4,5,4,0.139278,59.0,2.448175,0.364984,1
0,447,0,1,14,6,11,4,0.69043,50.66667,3.776684,0.979181,1
0,440,0,0,18,1,4,0,0.501996,0.0,1.314901,0.40585,0
0,525,0,0,2,1,1,0,0.611727,11.55556,0.809145,0.122275,1
1,327,2,3,20,5,10,0,0.762394,5.333333,2.907281,0.778329,1
1,455,4,3,22,4,3,0,0.157375,25.0,3.20377,0.366063,0
1,630,0,0,4,1,2,3,0.763585,20.0,3.311557,0.620936,0
4,593,1,2,23,3,8,4,0.48331,14.0,3.523014,0.575506,0
3,460,3,3,4,4,12,3,0.742071,24.0,1.550464,0.6377,0
0,666,3,3,6,2,5,1,0.192551,10.66667,2.43067,0.642863,0
2,579,0,3,5,7,5,3,0.770916,2.666667,3.343531,0.612399,0
0,506,0,0,12,7,11,0,0.266813,8.888889,2.085921,0.179741,0
0,564,0,0,1,4,4,0,0.899239,7.111111,1.085365,0.513467,1
0,376,0,0,18,4,1,0,0.568936,42.66667,0.913332,0.008622,1
4,374,4,0,10,6,1,2,0.684638,15.33333,3.579413,0.626265,1
2,580,2,0,19,6,6,0,0.917406,10.0,1.110866,0.575358,1
0,613,0,0,4,1,4,0,0.508422,17.77778,0.22373,0.357904,1
1,408,2,0,8,7,4,3,0.232958,4.666667,2.35583,0.523896,1
3,585,4,0,5,5,3,0,0.867164,6.0,0.866866,0.493058,1
2,553,1,0,16,5,9,1,0.161617,58.0,2.091414,0.250915,1
0,420,0,0,18,6,3,0,0.731476,76.44444,0.728085,0.329948,1
2,400,0,1,22,1,8,1,0.923253,1.333333,3.886309,0.762541,1
0,427,2,0,7,1,2,1,0.674397,43.0,1.657042,0.755732,1
3,451,1,0,6,1,4,1,0.195681,18.0,3.203379,0.469782,0
0,460,0,0,4,6,1,0,0.252284,12.44444,1.684781,0.807198,0
4,340,2,3,14,5,11,2,0.252306,35.0,2.282271,0.450801,1
4,451,3,3,9,1,5,2,0.391407,9.0,0.40539,0.851374,1
4,531,0,1,23,6,2,2,0.159159,0.0,3.701825,0.332807,1
2,566,2,2,15,2,11,1,0.797814,7.0,0.37584,0.927292,1
3,440,4,0,8,2,1,4,0.357035,6.0,0.496065,0.542284,1
2,649,4,0,6,3,1,4,0.936087,1.0,0.979987,0.535688,1
0,502,0,0,10,2,2,0,0.942491,9.777778,0.700939,0.754662,1
4,753,0,1,8,4,5,3,0.908818,19.0,4.232259,0.340856,1
2,425,0,2,16,3,12,0,0.294493,26.0,3.374609,0.72433,1
2,536,4,3,8,2,9,3,0.573732,11.0,1.936064,0.320425,1
0,491,1,0,2,4,6,3,0.32145,6.0,4.893137,0.397539,0
0,433,0,0,21,2,12,0,0.356949,6.222222,0.609006,0.759041,1
3,586,3,0,7,6,4,4,0.607087,66.0,3.049072,0.378449,1
1,576,4,1,18,7,3,0,0.817995,6.0,4.236071,0.199974,1
4,474,4,2,19,4,8,3,0.093598,42.0,4.010113,0.871901,1
2,531,1,3,15,1,3,2,0.275769,17.0,0.651539,0.922155,1
0,525,1,2,6,6,1,4,0.205134,54.0,3.686371,0.626731,1
0,473,0,3,6,7,4,2,0.79835,15.0,1.289319,0.811151,1
3,424,3,0,19,4,11,2,0.933372,5.0,1.778667,0.986652,1
0,499,0,0,12,6,5,0,0.179943,20.44444,1.42248,0.691622,0
0,480,0,0,2,1,5,0,0.479213,23.11111,1.976875,1.022392,0
2,393,0,2,11,4,5,0,0.914509,30.0,0.831007,0.359255,1
3,565,3,0,23,4,8,2,0.344638,15.0,0.742776,0.700472,1
0,504,0,2,7,7,8,3,0.712661,1.0,0.767206,0.055805,1
0,486,0,2,12,6,12,2,0.100666,29.0,1.091118,0.788972,1
4,350,4,3,19,2,4,4,0.444388,81.0,0.297509,0.829803,1
4,531,0,3,15,4,9,4,0.503301,94.0,4.831782,0.401175,1
0,351,0,0,6,2,1,0,0.857664,24.0,0.797709,0.718824,1
1,514,1,0,3,4,5,1,0.288825,0.0,1.084878,0.858361,1
3,585,2,2,11,5,5,4,0.264189,2.0,3.389171,0.883608,0
2,666,4,0,16,3,5,4,0.302968,53.0,4.134981,0.106532,1
4,506,2,0,0,2,8,1,0.555697,35.33333,3.766171,0.827488,0
3,675,1,0,16,2,9,4,0.876004,87.0,3.593536,0.274243,1
0,573,0,0,1,7,3,0,0.930941,21.33333,0.126325,0.81822,1
3,547,4,2,5,1,9,4,0.057946,59.0,4.110798,0.325164,1
0,611,0,0,11,5,11,0,0.978955,46.22222,1.254697,0.063371,1
0,633,0,0,10,1,8,0,0.195109,23.11111,1.822715,0.236105,0
0,582,0,0,20,5,3,0,0.515348,40.0,2.591062,0.459756,1
0,485,0,0,10,5,2,2,0.765404,2.666667,4.053363,0.741229,0
0,446,4,3,17,6,4,0,0.081511,30.0,4.12686,0.100704,0
3,370,1,0,7,6,12,3,0.0404,92.0,0.907336,0.812934,1
3,516,1,0,6,6,2,2,0.329996,3.333333,2.582086,0.996951,0
3,618,0,0,13,4,4,3,0.729926,26.66667,4.746627,0.788258,0
0,403,4,0,15,7,5,2,0.521756,11.0,2.913426,0.473737,1
0,392,1,0,11,1,2,2,0.417002,50.0,0.512932,0.56816,1
0,679,0,0,8,3,12,0,0.913073,31.11111,1.82955,0.006931,1
4,474,1,0,19,5,8,1,0.766709,78.0,0.214634,0.209274,1
4,327,4,3,22,5,1,3,0.786043,24.66667,3.711486,0.898988,1
0,354,0,0,20,7,3,0,0.559727,13.33333,2.199432,0.024446,1
0,544,0,0,15,2,7,0,0.119449,0.0,1.263125,1.017894,0
4,452,4,0,20,4,10,0,0.172137,47.0,2.068064,0.113253,1
0,547,0,0,18,3,1,2,0.7413,15.0,1.521057,0.133074,0
0,477,0,0,15,6,11,0,0.853173,29.33333,2.192346,0.197269,1
1,521,3,3,8,5,2,3,0.972299,2.0,2.738923,0.799385,1
1,676,0,0,12,2,3,3,0.190187,66.0,3.0963,0.478187,1
2,481,3,0,4,1,2,1,0.122927,17.0,3.308537,0.145197,0
4,617,1,0,21,5,2,2,0.13879,75.0,1.701155,0.686802,1
0,511,3,3,18,2,12,1,0.184788,24.0,2.363932,0.940688,0
0,384,4,0,9,1,11,3,0.528468,2.0,3.708029,0.572451,1
3,697,3,0,6,4,6,2,0.975211,25.0,4.927435,0.0987,1
0,712,0,1,8,6,7,2,0.589431,72.0,0.171528,0.054751,1
0,484,0,0,13,7,6,0,0.622688,42.66667,0.106621,0.895356,1
2,515,3,0,14,1,11,4,0.673356,16.0,2.140412,0.626084,0
0,623,0,3,12,5,6,0,0.07393,62.0,3.498109,0.922657,1
0,481,0,0,9,3,9,0,0.915354,8.0,0.965912,0.615656,1
3,596,3,1,13,1,8,2,0.64688,14.0,4.998193,0.062395,0
0,418,2,3,20,3,8,4,0.171192,41.0,0.976796,0.403687,1
0,683,0,0,22,3,6,0,0.730715,6.222222,0.019814,0.74024,1
0,536,0,0,11,1,5,0,0.696208,18.66667,0.475323,0.432996,1
0,575,0,0,18,7,9,4,0.064853,26.0,4.634212,0.999591,0
1,635,3,0,5,7,12,2,0.266932,30.0,0.925745,0.405379,1
0,581,0,0,11,4,2,0,0.490942,4.444444,1.397437,0.614516,0
3,494,4,0,23,7,7,2,0.244889,29.0,2.096381,0.225392,0
0,672,0,3,12,1,6,3,0.243162,25.0,3.528627,0.152138,0
1,583,0,0,7,7,7,2,0.572948,24.0,0.272978,0.645306,1
0,483,2,1,15,2,12,4,0.470859,34.66667,3.293751,0.588613,0
0,349,3,1,1,6,4,4,0.667292,6.0,1.773758,0.004339,1
0,498,0,1,21,3,9,0,0.956407,41.0,4.630198,0.284782,1
4,447,2,3,6,6,7,3,0.660556,28.0,4.244437,0.64358,0
0,502,0,0,11,5,2,0,0.682096,33.77778,0.998766,0.913781,1
4,435,2,2,6,3,4,1,0.847559,21.0,4.964459,0.312369,1
3,538,2,0,18,5,5,4,0.632073,15.0,0.259719,0.647436,1
1,455,2,2,13,2,2,3,0.165561,15.0,3.943161,0.265258,0
1,642,0,0,8,2,10,0,0.314749,26.0,2.369183,0.69038,0
0,561,0,0,17,6,8,0,0.83336,17.77778,1.083263,0.785191,1
0,453,0,0,10,2,1,0,0.838382,10.66667,0.425334,0.146501,1
1,500,4,1,15,1,3,0,0.987009,19.33333,2.5744,0.66509,1
1,550,4,1,18,3,1,2,0.626975,54.0,0.423592,0.333567,1
1,349,4,0,10,5,5,4,0.899545,1.0,3.082886,0.172595,1
3,546,1,3,17,7,8,0,0.05458,107.0,1.407952,0.500361,1
0,329,4,3,10,6,7,0,0.566222,3.0,3.62429,0.452297,1
2,653,4,0,3,6,9,1,0.919848,14.0,3.036808,0.773875,1
4,462,2,1,17,2,2,2,0.287244,24.0,3.732025,0.084516,0
0,604,0,0,18,2,12,0,0.254877,3.555556,2.074355,0.888472,0
2,385,0,2,12,5,8,4,0.35051,74.0,0.983545,0.106082,1
0,557,2,1,3,3,8,4,0.792236,19.0,0.003374,0.207459,1
0,382,2,0,9,3,6,0,0.084701,4.0,1.828806,0.515882,1
0,470,2,3,21,6,3,2,0.600339,37.0,4.595346,0.463175,0
1,596,0,0,4,5,2,4,0.135632,21.33333,3.089497,0.988859,0
3,561,4,1,2,6,8,4,0.435532,65.33333,3.83751,0.589474,1
0,556,0,0,15,7,6,0,1.065977,15.11111,2.198926,0.368365,1
3,464,1,0,7,4,4,2,0.195144,6.0,4.530291,0.900149,0
3,395,2,0,23,3,5,0,0.034017,1.0,2.645126,0.312215,1
2,578,3,1,6,5,5,3,0.427203,39.0,2.90471,0.273776,1
2,407,2,2,18,7,9,1,0.577696,28.0,4.254694,0.494372,1
3,437,0,0,13,5,9,3,0.297518,71.33333,4.037427,0.913175,1
3,642,2,0,14,6,8,3,0.541768,24.66667,3.494293,0.708514,0
1,557,3,0,16,2,8,4,0.953402,54.0,3.022321,0.677483,1
1,363,1,2,20,5,12,2,0.311771,95.33333,3.086076,0.726077,1
0,498,0,0,0,6,2,0,0.409427,14.22222,0.907278,0.742096,1
0,484,2,3,5,1,3,1,0.482768,2.666667,4.204589,0.759796,1
3,462,3,1,22,2,8,0,0.515316,6.0,3.088899,0.192762,0
0,465,0,0,14,2,5,0,0.101366,9.777778,0.55882,0.199416,1
2,630,1,0,11,3,7,4,0.615875,21.0,1.199216,0.362163,0
0,699,0,0,20,4,8,0,1.097357,2.666667,2.154008,0.95733,1
3,495,2,3,19,3,6,4,0.292008,6.666667,3.128538,0.714454,0
3,516,3,3,1,1,5,4,0.63081,11.0,1.993521,0.566473,0
4,363,1,0,4,6,8,3,0.004622,0.0,0.935504,0.019447,1
0,669,4,3,8,2,1,0,0.604327,13.0,3.05108,0.235802,0
4,434,3,0,19,2,1,3,0.447068,3.0,0.921552,0.803514,1
2,457,1,0,13,7,1,4,0.530293,16.0,2.350835,0.242487,0
1,579,0,0,17,5,3,2,0.543905,4.0,3.387553,0.73029,0
0,528,0,0,21,4,10,0,0.276953,45.33333,1.613539,0.207714,1
0,554,0,0,7,4,12,0,0.869968,1.777778,2.30525,0.682164,1
4,567,3,3,1,5,6,4,0.55547,60.0,0.198606,0.628211,1
4,499,2,0,8,1,6,0,0.270194,26.0,1.598974,0.751966,0
4,588,1,0,6,4,5,1,0.937382,18.0,0.285431,0.438342,1
0,329,0,0,17,2,7,0,0.112774,20.44444,0.486511,0.711759,1
0,663,0,0,15,1,5,0,0.825937,12.44444,0.309958,0.547841,1
1,481,2,3,20,3,2,3,0.381235,2.666667,3.663308,0.947338,0
1,587,3,1,4,3,4,4,0.522545,43.0,1.84688,0.521881,1
2,549,0,0,22,1,1,0,0.29151,78.0,4.825221,0.209598,1
4,300,1,1,14,2,7,4,0.321252,89.0,0.116889,0.667893,1
0,521,1,2,4,7,4,4,0.015166,22.0,3.464621,0.548467,0
0,288,0,0,10,3,4,0,0.829845,8.888889,2.426362,0.904308,1
2,549,3,0,21,6,4,0,0.710798,19.0,0.879194,0.176912,1
3,521,1,3,13,2,3,3,0.654358,32.0,2.212161,0.26094,0
0,372,0,0,18,5,8,0,0.977951,45.33333,1.754725,1.036833,1
2,518,3,0,2,4,4,3,0.901268,9.333333,3.16569,0.930026,1
2,452,2,2,23,7,8,4,0.556444,74.0,2.830136,0.442257,1
4,483,0,1,9,7,9,0,0.684823,11.0,1.633781,0.047751,0
0,241,0,0,5,1,1,0,0.110998,19.55556,1.8205,0.344874,1
0,376,4,0,2,4,4,0,0.846343,97.0,3.266276,0.247123,1
3,421,0,1,1,5,6,2,0.816413,83.0,0.814001,0.414677,1
0,386,1,3,12,3,8,3,0.020249,35.0,4.820454,0.317801,1
4,447,2,2,17,7,6,2,0.542825,7.333333,2.778365,0.828992,0
1,432,1,1,1,6,12,1,0.906656,7.0,2.627308,0.003036,1
4,530,1,1,14,2,6,4,0.181388,1.333333,4.441183,0.644632,0
3,226,0,1,4,7,10,2,0.352645,24.0,3.202068,0.66427,1
4,699,1,0,14,7,4,2,0.331054,21.0,0.572396,0.660627,1
3,438,3,2,20,2,9,4,0.35594,16.66667,2.532947,0.520595,0
3,469,1,1,16,5,7,0,0.041886,12.66667,3.902982,0.611104,0
3,559,2,2,1,1,11,4,0.279018,12.66667,3.699901,0.810494,0
3,673,2,1,17,7,6,3,0.294856,16.66667,5.053844,0.784197,0
3,441,4,3,14,7,1,4,0.865872,73.0,0.124581,0.034625,1
0,568,0,0,19,4,2,0,0.452116,0.0,0.853047,0.034241,1
0,432,1,3,22,6,12,4,0.447217,32.0,2.745782,0.838945,0
2,594,2,0,2,3,6,2,0.380738,9.333333,3.297449,0.57473,0
0,569,0,1,4,1,11,1,0.120673,40.0,1.57178,0.957427,1
3,393,2,0,10,6,1,2,0.990357,89.0,4.134008,0.431592,1
1,557,3,2,8,6,11,1,0.825825,10.0,0.821739,0.176742,1
4,357,0,0,4,5,5,4,0.54092,2.0,0.004246,0.473235,1
1,425,4,2,0,5,1,3,0.476364,7.0,4.761957,0.436544,1
3,366,3,2,13,2,3,4,0.649255,7.0,1.957784,0.517177,1
1,500,1,2,4,3,12,0,0.326431,26.66667,4.987449,0.807947,0
1,599,1,0,7,1,12,4,0.050283,1.0,1.589658,0.655584,0
0,375,0,0,20,2,12,0,0.504317,0.888889,0.158622,0.208435,1
1,540,3,0,13,7,7,2,0.983978,23.33333,3.862598,0.734477,1
2,475,3,1,15,3,5,3,0.182347,16.0,4.179098,0.591896,0
2,397,3,1,5,4,12,4,0.527705,10.66667,2.460434,0.578311,1
0,457,0,0,7,4,10,0,0.108521,22.22222,0.184626,0.763039,1
4,557,0,0,1,2,1,2,0.122032,26.0,3.47067,0.563965,0
3,594,1,1,18,1,1,3,0.587192,3.0,0.91072,0.457514,1
2,530,2,3,8,3,8,4,0.297414,16.0,4.446908,0.64038,0
4,496,1,1,4,4,11,4,0.905684,52.0,1.370116,0.723727,1
1,502,4,3,4,4,9,1,0.40617,13.0,4.438532,0.225767,0
0,426,0,0,18,1,7,0,0.308034,38.22222,1.067311,0.559181,1
0,509,3,0,3,2,3,0,0.545592,56.0,2.982439,0.458172,1
2,352,0,0,15,5,12,2,0.794974,51.0,3.947813,0.039903,1
1,488,3,1,15,7,6,3,0.01942,31.0,0.202196,0.834439,1
0,669,0,0,15,6,3,0,0.60552,32.88889,2.052915,0.424555,0
1,456,4,1,6,7,10,4,0.773427,46.0,0.69324,0.072689,1
3,612,0,1,17,3,4,0,0.103589,39.0,1.992092,0.457899,1
1,567,3,2,23,4,12,4,0.902799,18.0,2.363905,0.161481,1
4,643,4,2,20,6,4,2,0.264517,3.333333,4.677133,0.704414,0
4,517,1,3,2,5,10,2,0.589256,6.0,2.796013,0.270114,0
0,558,3,2,20,6,6,0,0.175031,8.666667,3.412613,0.950474,0
0,579,0,0,7,1,5,0,0.779702,17.77778,0.791456,0.328214,1
4,620,4,0,0,2,11,0,0.490102,95.0,1.652434,0.554997,1
0,569,0,3,6,3,9,1,0.109956,64.0,2.652346,0.801568,1
3,523,1,0,6,1,9,3,0.91249,44.0,0.935502,0.513892,1
1,404,4,1,7,2,3,4,0.673205,78.0,2.340595,0.960856,1
2,633,2,3,16,4,12,4,0.374341,42.66667,4.426978,0.921019,1
0,439,3,2,10,4,3,3,0.13486,2.0,1.925807,0.372703,0
0,464,3,2,14,5,4,1,0.707518,10.66667,3.086509,0.548355,0
3,590,2,2,8,1,1,3,0.813656,22.0,0.000103,0.840166,1
1,498,1,0,16,7,5,0,0.125819,2.0,2.751762,0.9035,0
2,384,4,3,10,6,12,3,0.494568,32.66667,4.876182,0.944364,1
4,329,3,3,5,4,9,4,0.484846,4.0,1.561325,0.879152,1
4,464,2,2,8,2,2,2,0.349912,9.333333,2.973881,0.730755,1
0,509,2,2,17,5,4,3,0.789342,2.0,3.811418,0.024215,1
3,579,1,0,19,6,10,3,0.09953,22.0,3.244665,0.314953,0
3,487,1,0,1,3,2,3,0.205019,27.0,2.0925,0.128936,0
4,502,0,1,3,1,8,4,0.001603,39.0,0.962878,0.154759,1
2,368,3,1,17,7,9,3,0.372985,12.0,2.318507,0.290907,1
0,604,0,0,0,4,3,0,0.391178,23.11111,0.936961,0.084083,1
1,630,4,0,2,6,6,2,0.74581,43.0,2.209564,0.956979,1
4,621,4,0,7,2,6,0,0.084472,10.0,4.449399,0.311944,0
1,534,1,0,4,1,7,4,0.740956,2.0,0.966612,0.159713,1
0,395,0,0,19,7,12,0,0.7754,0.888889,1.0443,0.808088,1
0,413,4,0,20,2,5,3,0.281724,28.66667,2.787525,0.828505,1
0,565,4,0,21,5,6,1,0.015461,14.0,0.830073,0.314038,1
0,589,0,0,21,4,11,0,0.215162,3.555556,1.669775,0.313309,0
3,406,4,0,4,4,1,2,0.249941,6.0,1.454607,0.24176,1
0,545,0,0,10,5,3,0,0.916622,38.22222,0.573843,0.442419,1
3,511,4,2,11,2,12,0,0.465313,27.0,0.909554,0.087232,1
0,549,0,0,21,7,9,0,1.018396,17.77778,0.874705,0.75277,1
0,535,2,2,8,1,12,3,0.789148,19.33333,4.644912,0.822226,1
3,540,1,3,20,2,5,0,0.287108,4.0,0.355029,0.663682,1
0,305,0,0,12,1,5,0,0.945362,9.777778,2.130391,0.47385,1
0,682,0,0,21,6,8,0,0.216725,12.44444,1.193402,0.325083,0
2,641,2,3,19,5,11,3,0.036118,11.0,3.008008,0.409446,0
4,498,2,0,2,3,11,2,0.608538,59.0,2.564061,0.423837,1
0,381,0,0,12,1,2,0,0.441743,23.11111,2.314351,0.749273,1
3,556,3,2,21,4,7,4,0.329426,26.0,4.050646,0.92806,0
4,353,3,0,10,6,9,1,0.687208,8.0,4.924118,0.070586,1
0,667,0,0,10,4,7,0,0.950104,8.0,1.986075,1.072523,1
0,483,0,0,20,6,12,0,0.422176,6.222222,0.739721,1.023976,1
3,440,2,0,19,4,5,4,0.325014,34.0,4.814418,0.117732,0
3,558,4,3,20,2,6,2,0.533851,12.0,4.917829,0.183585,0
0,453,0,0,6,7,4,0,0.753184,13.33333,0.307734,0.350545,1
2,471,3,1,16,2,12,3,0.202906,24.66667,4.505221,0.559666,0
4,420,1,0,15,2,7,0,0.912679,107.0,3.321011,0.134476,1
0,562,0,0,13,7,1,0,0.754417,4.444444,2.304984,0.225377,0
0,530,0,0,0,6,4,0,0.725162,0.888889,2.289348,1.01551,0
1,605,4,2,10,6,3,2,0.904196,6.0,4.456865,0.109301,1
0,337,1,0,12,7,4,1,0.907265,39.0,4.426378,0.398878,1
4,378,3,1,0,4,1,4,0.13555,6.0,0.588231,0.763002,1
3,448,0,2,1,1,12,2,0.145076,26.0,0.717579,0.888583,1
0,611,0,0,8,6,2,0,0.861949,23.11111,0.294449,0.378048,1
4,357,0,3,12,4,12,1,0.95688,10.0,0.455145,0.164438,1
0,415,4,0,4,1,11,3,0.666514,2.0,1.766426,0.737012,1
2,642,0,1,8,7,9,4,0.411317,10.0,3.619792,0.772558,0
0,552,0,0,12,2,7,0,0.783473,5.333333,0.886732,1.102538,1
0,608,0,0,4,6,6,0,0.328812,5.333333,2.000751,0.156985,0
0,490,0,0,14,3,2,0,1.097966,19.55556,2.050708,0.798098,1
4,676,1,3,6,2,1,1,0.431085,33.0,3.531074,0.417293,0
0,354,4,0,13,5,2,1,0.931686,1.333333,2.325524,0.914629,1
0,478,0,2,15,1,7,2,0.430798,25.0,1.477587,0.407831,0
2,470,2,1,5,3,2,2,0.92814,8.0,0.622017,0.44596,1
3,471,4,0,1,2,3,0,0.335685,33.0,2.468259,0.126797,0
1,374,0,0,15,6,8,3,0.760543,49.0,3.597995,0.320937,1
0,555,0,0,18,3,7,0,1.051002,43.55556,1.370608,0.450946,1
4,377,1,0,4,4,12,0,0.645981,13.0,3.60741,0.017509,1
1,366,4,3,3,1,11,1,0.677565,25.0,1.676098,0.437574,1
2,240,0,3,13,5,11,0,0.102886,47.0,0.33398,0.336319,1
2,425,0,2,5,4,11,0,0.47422,0.666667,3.85549,0.80384,1
0,514,0,0,7,3,9,0,0.986755,24.0,0.54931,0.120502,1
0,528,2,2,23,2,12,2,0.24091,36.0,3.281425,0.760211,0
1,477,4,3,2,1,4,2,0.788363,8.666667,4.021464,0.714012,1
4,433,4,0,3,6,7,3,0.67571,18.0,0.69555,0.241782,1
0,459,2,0,0,5,1,2,0.222986,35.0,2.992474,0.083272,0
2,432,4,0,1,2,11,3,0.282791,1.333333,3.446872,0.841833,0
1,705,0,0,12,5,11,4,0.427561,14.0,3.932654,0.24943,0
3,377,4,0,8,6,2,2,0.125129,10.0,0.738333,0.14556,1
0,422,0,0,11,7,7,0,1.013371,0.0,2.06279,0.403916,1
4,499,3,0,9,1,2,2,0.739358,6.0,0.470743,0.400883,1
3,390,4,2,9,3,6,2,0.364964,15.0,2.597917,0.326088,1
1,504,1,2,17,5,10,4,0.299665,4.0,2.417063,0.976481,0
0,336,0,0,11,1,12,0,0.789579,24.0,0.554415,0.990923,1
3,512,0,0,21,5,9,0,0.424221,17.0,1.709654,0.872975,0
0,455,0,0,15,2,11,0,0.329337,0.888889,0.411089,0.448614,1
4,425,1,0,22,5,5,0,0.430151,9.0,2.128631,0.96287,1
0,470,0,0,5,7,10,0,0.971297,0.0,0.088777,0.769517,1
4,445,1,2,23,2,7,1,0.068607,8.666667,4.444576,0.831995,0
4,459,3,0,23,2,1,4,0.368358,8.0,0.817437,0.500875,1
1,576,2,2,20,1,8,1,0.962339,34.0,4.430089,0.160617,1
0,679,1,3,23,4,9,1,0.014832,7.333333,4.517887,0.886886,0
0,229,0,0,9,6,5,0,0.99064,12.44444,1.129193,0.54723,1
0,476,0,0,14,5,6,0,0.474834,33.77778,1.244314,1.089624,0
1,371,0,0,8,3,11,2,0.189518,19.0,1.509568,0.254861,1
1,465,0,0,23,2,8,0,0.01498,16.0,4.984373,0.992379,0
1,540,4,2,1,4,4,0,0.070523,55.0,3.553861,0.222425,1
0,738,3,1,17,2,2,1,0.171843,6.0,4.959041,0.368167,0
0,512,2,1,2,4,8,0,0.33585,46.0,4.615083,0.693323,1
3,408,3,1,6,3,2,4,0.044893,10.0,2.241173,0.720282,1
2,403,2,3,8,4,5,4,0.692216,67.0,4.334144,0.476252,1
0,398,0,0,7,3,6,0,0.818907,42.0,0.654633,0.076827,1
3,428,2,0,5,1,5,1,0.887464,80.0,3.184272,0.496048,1
0,452,2,1,0,2,6,1,0.549128,35.0,3.393518,0.334688,0
0,642,3,0,13,3,6,2,0.94651,22.0,3.280853,0.657656,1
2,465,3,0,15,6,3,3,0.005645,0.0,2.235138,0.182276,0
4,555,2,1,15,7,11,1,0.134018,19.0,3.619581,0.393912,0
0,529,0,0,3,2,11,0,0.393166,5.333333,0.798658,1.086884,1
0,595,3,0,5,7,3,4,0.789024,11.0,2.979243,0.088867,1
1,309,4,3,14,6,9,4,0.885389,76.66667,2.771175,0.602334,1
3,534,4,0,21,5,3,4,0.618134,2.0,1.591698,0.090648,0
1,522,0,0,7,6,3,0,0.383236,38.0,4.094319,0.156996,0
1,490,2,2,0,1,11,3,0.665846,5.0,0.40436,0.604934,1
0,607,1,2,12,5,2,2,0.180899,0.0,1.057198,0.443996,1
0,487,0,0,17,5,7,0,0.557874,17.77778,1.177875,0.617061,0
0,587,2,1,17,4,10,0,0.507544,3.333333,4.658683,0.879872,0
0,517,3,1,12,6,10,2,0.104871,66.66667,3.075798,0.81724,1
4,524,4,0,21,4,4,2,0.033873,4.0,4.410334,0.887981,1
0,531,1,2,13,6,1,1,0.750105,4.0,2.587849,0.616255,0
4,480,4,1,10,5,6,3,0.534706,0.0,3.92728,0.489643,0
4,656,3,1,6,4,5,3,0.332239,12.0,1.828987,0.459198,0
0,607,2,2,17,7,11,1,0.437229,0.0,4.275712,0.739809,0
2,494,3,3,20,2,2,4,0.957703,20.0,2.00843,0.5213,1
3,517,3,1,21,6,6,0,0.384914,21.0,2.994156,0.105769,0
1,548,4,0,3,6,1,3,0.103479,1.0,1.079407,0.141939,1
4,581,1,0,16,4,3,1,0.463602,8.0,4.802165,0.357083,0
3,661,3,1,18,6,4,2,0.648048,53.0,3.507296,0.067823,1
2,590,4,1,13,5,3,1,0.012113,18.0,4.494274,0.239231,0
1,482,1,3,9,4,6,4,0.332341,17.0,1.039315,0.656401,1
1,418,2,0,5,4,11,0,0.393514,35.0,0.338422,0.01243,1
4,599,2,0,17,3,4,4,0.463715,37.0,1.886046,0.604093,0
0,528,0,1,3,7,1,2,0.301684,28.66667,2.783427,0.772357,0
2,401,4,0,10,7,5,2,0.666922,53.0,4.011849,0.170154,1
4,585,1,2,12,3,5,2,0.944709,7.0,1.988632,0.180969,1
2,651,3,1,7,5,9,2,0.913998,2.0,1.349792,0.028856,1
0,500,2,1,9,2,8,1,0.664393,14.0,1.862726,0.51245,0
0,656,0,0,22,6,8,0,0.606884,50.66667,1.759019,0.736411,1
0,576,0,0,10,1,5,0,0.925815,1.777778,0.840545,0.514023,1
0,384,0,0,2,6,8,0,0.935937,22.22222,2.447914,0.43813,1
3,542,2,0,14,1,10,2,0.829573,36.0,0.874895,0.454413,1
1,322,1,0,7,7,7,4,0.157846,12.66667,3.765481,0.781528,1
0,535,0,0,19,5,1,0,0.125432,7.111111,1.672909,0.037704,0
2,397,1,3,17,2,12,3,0.983193,11.0,1.165478,0.783819,1
3,519,4,0,20,2,7,4,0.959654,1.333333,3.768068,0.666342,1
4,567,4,0,0,2,11,0,0.564378,10.0,2.237701,0.241427,0
0,441,0,0,23,3,8,0,1.093064,0.888889,1.705996,0.590332,1
0,669,0,0,7,5,3,0,0.870547,33.77778,1.655643,0.055452,1
0,407,1,3,2,1,9,1,0.51738,68.0,0.553217,0.379589,1
0,286,0,0,0,2,8,0,0.489331,26.66667,2.099958,0.195798,1
2,497,4,0,19,5,2,0,0.592863,32.0,3.407375,0.0223,0
3,636,4,2,15,6,6,3,0.515802,19.0,4.102934,0.357089,0
0,497,0,0,8,1,4,0,1.093803,4.444444,1.119415,0.816876,1
0,440,0,0,16,7,3,0,0.59046,0.0,0.487654,1.03615,1
2,335,3,1,15,3,11,4,0.835921,12.0,1.631068,0.662264,1
0,442,0,0,22,4,6,0,0.913624,36.44444,2.253673,0.452216,1
1,385,4,1,5,1,10,3,0.071406,64.0,4.690093,0.999496,1
0,524,1,2,22,7,9,2,0.087007,16.0,2.609332,0.282944,0
0,532,0,0,6,7,2,0,0.75981,11.55556,0.746989,0.210523,1
0,405,0,0,23,7,10,0,0.359108,15.11111,1.825778,0.521643,1
